Id,Label
2140,139.1
2141,136.5
2142,129.0
2143,128.5
2144,139.9
2145,154.1
2146,153.1
2147,155.1
2148,141.8
2149,131.6
2150,137.5
2151,135.2
2152,136.2
2153,138.5
2154,140.0
2155,149.7
2156,160.5
2157,153.7
2158,147.0
2159,147.2
2160,138.1
2161,168.1
2162,143.5
2163,131.0
2164,133.5
2165,136.7
2166,144.4
2167,154.3
2168,151.1
2169,140.5
2170,137.7
2171,165.5
2172,222.3
2173,241.7
2174,213.9
2175,211.2
2176,212.3
2177,197.3
2178,190.8
2179,173.6
2180,183.7
2181,188.1
2182,163.4
2183,150.6
2184,152.6
2185,149.5
2186,147.9
2187,143.1
2188,128.7
2189,121.6
2190,122.3
2191,136.0
2192,133.9
2193,129.5
2194,118.4
2195,117.1
2196,110.5
2197,98.3
2198,73.7
2199,53.3
2200,50.0
2201,50.0
2202,48.7
2203,47.7
2204,47.9
2205,48.0
2206,46.8
2207,46.3
2208,46.9
2209,49.3
2210,48.9
2211,49.1
2212,49.2
2213,49.8
2214,49.6
2215,49.7
2216,49.4
2217,49.0
2218,49.2
2219,49.2
2220,49.1
2221,48.9
2222,48.8
2223,48.5
2224,48.5
2225,48.5
2226,48.7
2227,48.6
2228,48.9
2229,48.9
2230,49.0
2231,48.8
2232,50.1
2233,50.1
2234,47.5
2235,47.8
2236,48.5
2237,48.3
2238,47.9
2239,50.9
2240,47.6
2241,50.0
2242,47.8
2243,49.8
2244,49.5
2245,48.7
2246,47.8
2247,45.9
2248,50.8
2249,67.7
2250,58.2
2251,59.9
2252,66.6
2253,73.4
2254,84.2
2255,88.1
2256,77.0
2257,99.6
2258,133.5
2259,122.7
2260,139.0
2261,138.3
2262,140.3
2263,131.9
2264,111.2
2265,89.4
2266,87.9
2267,82.3
2268,80.9
2269,90.9
2270,110.8
2271,116.7
2272,136.1
2273,121.9
2274,132.0
2275,157.1
2276,113.5
2277,105.8
2278,167.1
2279,112.8
2280,117.8
2281,126.1
2282,125.0
2283,122.2
2284,131.5
2285,122.9
2286,135.9
2287,167.9
2288,167.2
2289,164.3
2290,160.5
2291,137.2
2292,150.2
2293,150.6
2294,165.5
2295,174.4
2296,171.0
2297,171.2
2298,172.1
2299,178.6
2300,177.8
2301,175.4
2302,174.6
2303,177.0
2304,160.9
2305,142.5
2306,147.7
2307,150.0
2308,167.8
2309,171.7
2310,179.0
2311,176.1
2312,175.4
2313,169.1
2314,175.2
2315,175.1
2316,170.9
2317,170.0
2318,179.2
2319,195.2
2320,209.6
2321,182.5
2322,186.5
2323,163.7
2324,168.7
2325,161.8
2326,168.6
2327,152.0
2328,147.6
2329,146.4
2330,156.6
2331,156.9
2332,158.6
2333,159.1
2334,153.3
2335,141.5
2336,121.3
2337,113.5
2338,101.0
2339,96.7
2340,91.4
2341,81.9
2342,64.9
2343,60.6
2344,55.4
2345,56.6
2346,55.0
2347,53.4
2348,54.9
2349,53.3
2350,55.0
2351,53.6
2352,53.8
2353,57.7
2354,49.7
2355,48.7
2356,48.5
2357,42.9
2358,42.7
2359,42.8
2360,42.5
2361,46.9
2362,42.6
2363,42.5
2364,41.6
2365,41.8
2366,42.0
2367,42.1
2368,43.0
2369,43.6
2370,48.0
2371,43.7
2372,43.5
2373,42.9
2374,42.3
2375,42.7
2376,43.8
2377,41.9
2378,45.6
2379,45.4
2380,46.6
2381,45.0
2382,45.6
2383,48.4
2384,46.2
2385,43.8
2386,44.1
2387,44.4
2388,47.9
2389,42.7
2390,39.6
2391,41.6
2392,41.8
2393,52.6
2394,57.1
2395,59.0
2396,77.8
2397,80.0
2398,79.8
2399,79.3
2400,69.2
2401,87.8
2402,100.2
2403,111.8
2404,106.1
2405,103.2
2406,134.6
2407,111.1
2408,121.6
2409,144.4
2410,127.7
2411,137.6
2412,144.1
2413,139.7
2414,138.2
2415,135.4
2416,140.2
2417,149.2
2418,137.9
2419,168.8
2420,188.6
2421,149.0
2422,142.3
2423,148.0
2424,141.0
2425,138.5
2426,138.6
2427,144.0
2428,157.5
2429,156.2
2430,147.8
2431,124.2
2432,124.3
2433,126.8
2434,128.0
2435,133.7
2436,138.0
2437,128.0
2438,127.4
2439,119.8
2440,118.2
2441,144.9
2442,143.5
2443,133.6
2444,141.1
2445,134.8
2446,133.0
2447,119.8
2448,124.0
2449,123.6
2450,120.9
2451,129.8
2452,139.6
2453,151.4
2454,155.7
2455,177.4
2456,177.4
2457,178.2
2458,168.4
2459,167.7
2460,181.0
2461,168.6
2462,207.2
2463,216.4
2464,228.8
2465,241.1
2466,487.6
2467,502.7
2468,467.5
2469,285.9
2470,267.5
2471,246.2
2472,248.7
2473,291.3
2474,279.6
2475,249.2
2476,244.6
2477,234.0
2478,222.9
2479,182.7
2480,231.0
2481,226.5
2482,216.5
2483,215.5
2484,186.3
2485,155.9
2486,108.4
2487,53.1
2488,50.2
2489,50.2
2490,49.8
2491,49.2
2492,48.0
2493,48.5
2494,48.5
2495,48.6
2496,48.4
2497,49.2
2498,48.8
2499,49.2
2500,49.0
2501,48.9
2502,48.2
2503,49.1
2504,48.7
2505,48.9
2506,48.9
2507,48.6
2508,48.5
2509,47.7
2510,47.3
2511,47.1
2512,48.5
2513,47.8
2514,47.7
2515,47.5
2516,48.7
2517,48.7
2518,48.3
2519,48.0
2520,48.0
2521,47.3
2522,47.2
2523,48.5
2524,46.2
2525,48.8
2526,47.8
2527,46.5
2528,46.4
2529,46.5
2530,46.7
2531,46.7
2532,46.6
2533,47.3
2534,47.3
2535,47.5
2536,47.3
2537,57.2
2538,63.4
2539,58.1
2540,95.0
2541,100.9
2542,107.5
2543,108.4
2544,121.7
2545,152.8
2546,183.8
2547,238.3
2548,223.6
2549,197.7
2550,193.8
2551,188.1
2552,190.0
2553,207.5
2554,216.9
2555,209.0
2556,200.4
2557,199.1
2558,192.6
2559,189.7
2560,189.5
2561,187.1
2562,191.0
2563,203.1
2564,216.3
2565,214.3
2566,202.6
2567,191.0
2568,175.2
2569,159.4
2570,167.1
2571,207.7
2572,311.5
2573,307.4
2574,311.9
2575,305.3
2576,313.1
2577,222.9
2578,202.8
2579,149.4
2580,200.9
2581,221.1
2582,230.8
2583,279.8
2584,295.9
2585,327.7
2586,331.9
2587,350.6
2588,341.0
2589,346.3
2590,362.1
2591,366.1
2592,350.4
2593,311.7
2594,347.0
2595,362.1
2596,381.8
2597,268.0
2598,264.9
2599,145.5
2600,145.7
2601,155.6
2602,169.5
2603,166.1
2604,278.7
2605,183.1
2606,255.9
2607,239.9
2608,170.7
2609,197.3
2610,230.9
2611,197.6
2612,235.0
2613,234.1
2614,203.2
2615,170.9
2616,172.6
2617,168.6
2618,157.8
2619,166.6
2620,162.9
2621,149.5
2622,154.4
2623,151.8
2624,151.7
2625,121.1
2626,148.1
2627,124.5
2628,119.7
2629,101.3
2630,85.9
2631,51.6
2632,48.9
2633,46.5
2634,46.7
2635,46.3
2636,47.0
2637,47.1
2638,47.7
2639,47.3
2640,46.4
2641,50.9
2642,50.9
2643,50.8
2644,51.6
2645,52.3
2646,51.0
2647,51.6
2648,52.2
2649,52.8
2650,52.7
2651,52.4
2652,52.8
2653,52.3
2654,52.7
2655,53.4
2656,52.8
2657,52.7
2658,52.6
2659,53.9
2660,54.0
2661,54.7
2662,54.4
2663,54.0
2664,53.9
2665,53.2
2666,50.0
2667,49.9
2668,50.1
2669,50.3
2670,48.4
2671,49.6
2672,49.9
2673,50.8
2674,51.0
2675,48.9
2676,50.7
2677,41.3
2678,41.3
2679,42.9
2680,57.0
2681,81.9
2682,80.5
2683,67.0
2684,62.4
2685,57.9
2686,61.3
2687,55.2
2688,70.2
2689,79.7
2690,93.2
2691,92.9
2692,107.4
2693,110.7
2694,140.1
2695,102.0
2696,106.0
2697,95.5
2698,88.3
2699,87.7
2700,94.6
2701,101.2
2702,106.8
2703,235.2
2704,117.0
2705,374.6
2706,366.8
2707,380.0
2708,376.6
2709,375.1
2710,380.0
2711,440.6
2712,413.0
2713,409.2
2714,408.1
2715,380.9
2716,374.1
2717,321.6
2718,332.5
2719,328.3
2720,385.7
2721,319.5
2722,354.9
2723,352.7
2724,343.6
2725,333.1
2726,334.2
2727,325.4
2728,369.8
2729,376.5
2730,447.4
2731,444.6
2732,447.7
2733,413.5
2734,403.5
2735,406.6
2736,379.2
2737,415.9
2738,415.2
2739,418.8
2740,417.1
2741,380.1
2742,375.6
2743,393.8
2744,362.3
2745,414.3
2746,426.1
2747,412.2
2748,427.2
2749,395.1
2750,426.1
2751,427.5
2752,439.7
2753,435.8
2754,435.9
2755,435.9
2756,397.6
2757,243.8
2758,192.2
2759,242.7
2760,213.2
2761,206.0
2762,217.2
2763,207.9
2764,209.2
2765,189.5
2766,174.5
2767,169.4
2768,149.8
2769,155.0
2770,152.1
2771,143.5
2772,136.2
2773,118.6
2774,95.3
2775,50.2
2776,54.1
2777,47.4
2778,44.6
2779,44.0
2780,43.3
2781,44.2
2782,44.7
2783,44.3
2784,44.2
2785,55.5
2786,55.9
2787,53.6
2788,54.1
2789,54.4
2790,53.7
2791,53.8
2792,53.1
2793,53.4
2794,53.3
2795,52.9
2796,52.6
2797,52.7
2798,52.4
2799,52.7
2800,52.3
2801,51.4
2802,52.1
2803,51.3
2804,54.8
2805,54.5
2806,55.0
2807,53.6
2808,53.7
2809,53.8
2810,53.9
2811,57.8
2812,58.1
2813,58.1
2814,56.7
2815,51.1
2816,50.9
2817,50.5
2818,50.6
2819,50.0
2820,49.4
2821,49.9
2822,49.2
2823,48.5
2824,60.3
2825,76.0
2826,76.2
2827,81.2
2828,85.1
2829,84.4
2830,80.9
2831,83.7
2832,100.9
2833,132.2
2834,187.0
2835,178.7
2836,212.1
2837,213.0
2838,189.6
2839,196.6
2840,193.8
2841,184.5
2842,177.1
2843,165.1
2844,147.7
2845,155.0
2846,143.0
2847,146.2
2848,152.7
2849,144.9
2850,157.0
2851,181.1
2852,197.2
2853,188.5
2854,180.9
2855,192.5
2856,171.1
2857,179.9
2858,193.5
2859,194.8
2860,124.9
2861,121.2
2862,134.8
2863,129.6
2864,128.8
2865,135.9
2866,141.2
2867,127.9
2868,125.2
2869,117.0
2870,124.2
2871,121.4
2872,127.7
2873,132.2
2874,146.6
2875,149.3
2876,151.9
2877,156.7
2878,153.6
2879,156.1
2880,165.4
2881,161.2
2882,163.2
2883,169.1
2884,175.8
2885,172.8
2886,172.7
2887,166.2
2888,176.6
2889,176.1
2890,167.6
2891,169.0
2892,165.3
2893,180.3
2894,165.0
2895,164.5
2896,180.4
2897,181.0
2898,184.9
2899,190.0
2900,221.4
2901,182.1
2902,182.7
2903,187.0
2904,189.0
2905,191.3
2906,175.4
2907,179.2
2908,184.4
2909,180.7
2910,190.2
2911,187.6
2912,156.2
2913,170.9
2914,169.7
2915,168.8
2916,153.7
2917,116.4
2918,98.3
2919,56.7
2920,50.0
2921,51.6
2922,51.0
2923,50.8
2924,50.0
2925,49.7
2926,49.7
2927,48.9
2928,48.7
2929,48.8
2930,48.3
2931,48.4
2932,48.0
2933,48.3
2934,48.5
2935,49.0
2936,49.2
2937,50.6
2938,49.5
2939,50.0
2940,50.6
2941,49.9
2942,48.7
2943,47.7
2944,48.0
2945,48.5
2946,49.0
2947,48.3
2948,48.6
2949,48.9
2950,48.7
2951,48.6
2952,48.9
2953,48.9
2954,48.2
2955,48.5
2956,47.8
2957,47.2
2958,48.4
2959,48.3
2960,48.7
2961,49.5
2962,48.6
2963,48.9
2964,47.9
2965,48.2
2966,47.4
2967,48.0
2968,66.3
2969,81.6
2970,86.6
2971,85.2
2972,111.7
2973,122.5
2974,115.8
2975,122.3
2976,117.2
2977,144.5
2978,134.3
2979,119.0
2980,102.6
2981,115.4
2982,129.1
2983,157.9
2984,168.5
2985,165.0
2986,156.6
2987,137.3
2988,148.6
2989,156.5
2990,158.2
2991,156.7
2992,154.8
2993,155.4
2994,154.8
2995,161.1
2996,162.7
2997,176.1
2998,174.2
2999,173.6
3000,176.3
3001,174.7
3002,174.1
3003,174.1
3004,176.0
3005,174.8
3006,186.5
3007,184.7
3008,182.1
3009,178.9
3010,194.4
3011,215.9
3012,204.3
3013,203.5
3014,203.8
3015,205.0
3016,205.0
3017,205.9
3018,213.4
3019,213.5
3020,207.3
3021,203.3
3022,201.8
3023,206.7
3024,204.2
3025,202.2
3026,204.3
3027,203.4
3028,214.9
3029,226.6
3030,200.4
3031,196.5
3032,273.0
3033,256.7
3034,255.0
3035,172.9
3036,157.7
3037,157.3
3038,161.4
3039,169.9
3040,164.0
3041,273.0
3042,167.9
3043,177.1
3044,177.6
3045,174.4
3046,190.3
3047,167.4
3048,179.5
3049,171.8
3050,172.9
3051,151.5
3052,150.1
3053,146.0
3054,156.8
3055,153.4
3056,174.9
3057,161.1
3058,117.2
3059,98.4
3060,89.2
3061,87.3
3062,73.2
3063,69.6
3064,65.6
3065,64.8
3066,64.3
3067,47.7
3068,41.3
3069,41.1
3070,41.6
3071,40.7
3072,41.5
3073,55.9
3074,55.6
3075,56.3
3076,57.0
3077,56.5
3078,56.8
3079,56.1
3080,57.2
3081,57.7
3082,56.9
3083,55.6
3084,56.4
3085,55.7
3086,55.8
3087,56.5
3088,56.7
3089,57.6
3090,57.7
3091,57.7
3092,56.8
3093,56.6
3094,57.1
3095,57.9
3096,56.5
3097,57.0
3098,56.9
3099,57.3
3100,57.8
3101,59.4
3102,59.1
3103,58.6
3104,59.2
3105,59.4
3106,65.9
3107,58.5
3108,58.4
3109,59.6
3110,61.9
3111,68.5
3112,65.5
3113,77.2
3114,71.8
3115,74.9
3116,98.6
3117,96.4
3118,93.9
3119,96.7
3120,146.5
3121,117.6
3122,114.1
3123,132.4
3124,116.8
3125,199.4
3126,234.1
3127,284.7
3128,267.0
3129,184.5
3130,241.9
3131,176.9
3132,187.9
3133,189.1
3134,182.8
3135,186.5
3136,185.4
3137,177.8
3138,174.9
3139,258.1
3140,171.8
3141,167.2
3142,166.0
3143,165.1
3144,161.7
3145,157.7
3146,168.9
3147,168.2
3148,167.8
3149,174.1
3150,173.8
3151,175.2
3152,177.6
3153,177.1
3154,170.8
3155,159.2
3156,154.6
3157,154.1
3158,171.5
3159,171.5
3160,170.3
3161,170.0
3162,168.3
3163,176.4
3164,175.6
3165,168.4
3166,168.3
3167,185.6
3168,186.3
3169,188.8
3170,186.6
3171,169.0
3172,168.5
3173,160.7
3174,181.7
3175,187.5
3176,204.4
3177,208.8
3178,193.9
3179,198.0
3180,201.8
3181,206.6
3182,210.9
3183,218.1
3184,216.9
3185,212.3
3186,243.3
3187,354.9
3188,294.5
3189,269.5
3190,266.3
3191,263.4
3192,263.7
3193,228.9
3194,213.2
3195,219.5
3196,221.0
3197,215.8
3198,221.2
3199,171.7
3200,208.4
3201,201.1
3202,138.3
3203,198.7
3204,193.1
3205,175.5
3206,144.4
3207,78.8
3208,71.6
3209,68.0
3210,66.9
3211,61.5
3212,56.5
3213,56.1
3214,55.4
3215,48.1
3216,48.2
3217,45.8
3218,45.4
3219,45.8
3220,46.3
3221,46.9
3222,46.9
3223,47.2
3224,47.0
3225,47.3
3226,47.1
3227,47.7
3228,48.0
3229,47.7
3230,47.1
3231,46.4
3232,46.7
3233,46.4
3234,46.2
3235,46.5
3236,46.6
3237,47.1
3238,46.8
3239,47.0
3240,46.7
3241,47.2
3242,46.6
3243,45.6
3244,45.8
3245,45.2
3246,44.8
3247,45.2
3248,58.0
3249,45.6
3250,45.7
3251,58.6
3252,46.8
3253,47.5
3254,49.4
3255,46.7
3256,54.2
3257,94.0
3258,100.1
3259,116.7
3260,154.4
3261,163.5
3262,159.4
3263,152.4
3264,164.9
3265,179.1
3266,173.0
3267,191.5
3268,187.6
3269,196.3
3270,220.7
3271,224.4
3272,255.3
3273,221.1
3274,252.6
3275,255.8
3276,186.4
3277,211.1
3278,198.2
3279,186.7
3280,182.7
3281,278.3
3282,233.9
3283,182.3
3284,175.5
3285,173.1
3286,226.0
3287,229.6
3288,220.7
3289,175.2
3290,204.3
3291,204.7
3292,186.2
3293,214.2
3294,225.4
3295,220.9
3296,216.1
3297,206.8
3298,210.3
3299,211.4
3300,205.5
3301,205.6
3302,208.6
3303,213.9
3304,232.9
3305,232.9
3306,282.9
3307,240.8
3308,237.6
3309,237.7
3310,229.0
3311,228.7
3312,228.5
3313,228.4
3314,213.9
3315,202.6
3316,202.0
3317,201.1
3318,199.7
3319,204.2
3320,216.2
3321,240.3
3322,240.8
3323,247.5
3324,246.9
3325,367.7
3326,372.0
3327,372.0
3328,372.0
3329,368.2
3330,367.9
3331,369.7
3332,352.5
3333,279.6
3334,279.3
3335,256.1
3336,256.1
3337,259.8
3338,257.3
3339,246.0
3340,244.5
3341,248.9
3342,248.7
3343,249.1
3344,239.0
3345,234.8
3346,232.0
3347,231.2
3348,217.0
3349,176.4
3350,128.1
3351,70.3
3352,87.2
3353,58.8
3354,85.3
3355,107.4
3356,92.5
3357,91.6
3358,87.5
3359,128.6
3360,128.5
3361,69.1
3362,69.1
3363,68.5
3364,67.9
3365,68.2
3366,68.2
3367,67.8
3368,67.9
3369,68.0
3370,68.4
3371,68.8
3372,69.2
3373,69.1
3374,69.0
3375,68.6
3376,68.3
3377,67.8
3378,67.4
3379,66.3
3380,66.6
3381,67.0
3382,67.3
3383,67.6
3384,67.3
3385,66.6
3386,67.5
3387,67.6
3388,67.6
3389,67.5
3390,67.7
3391,68.5
3392,68.7
3393,68.5
3394,68.7
3395,69.1
3396,69.6
3397,70.3
3398,72.8
3399,72.2
3400,108.4
3401,153.0
3402,178.1
3403,172.4
3404,170.2
3405,164.7
3406,195.6
3407,189.4
3408,236.9
3409,314.1
3410,337.0
3411,373.2
3412,456.7
3413,325.9
3414,337.0
3415,447.7
3416,431.7
3417,425.0
3418,454.7
3419,333.8
3420,394.3
3421,310.6
3422,335.4
3423,346.1
3424,456.7
3425,342.2
3426,258.4
3427,261.7
3428,261.9
3429,262.0
3430,261.9
3431,265.5
3432,259.3
3433,263.2
3434,259.7
3435,277.0
3436,277.9
3437,268.2
3438,276.3
3439,268.2
3440,267.9
3441,267.2
3442,266.2
3443,265.5
3444,270.2
3445,268.4
3446,264.3
3447,263.1
3448,262.7
3449,258.9
3450,258.3
3451,255.4
3452,255.0
3453,265.3
3454,266.5
3455,267.2
3456,375.4
3457,375.9
3458,380.3
3459,380.7
3460,522.8
3461,525.5
3462,521.5
3463,521.5
3464,521.0
3465,527.6
3466,526.6
3467,531.2
3468,533.8
3469,536.7
3470,532.7
3471,533.7
3472,530.7
3473,518.4
3474,515.4
3475,510.8
3476,418.5
3477,252.3
3478,248.8
3479,251.8
3480,256.5
3481,256.5
3482,252.8
3483,245.8
3484,237.9
3485,240.3
3486,230.5
3487,219.8
3488,224.6
3489,205.7
3490,194.3
3491,191.4
3492,191.6
3493,181.2
3494,142.5
3495,124.2
3496,126.0
3497,115.0
3498,113.1
3499,109.7
3500,115.0
3501,108.1
3502,100.7
3503,102.5
3504,102.5
3505,86.4
3506,86.6
3507,82.3
3508,84.6
3509,78.5
3510,80.3
3511,79.7
3512,80.8
3513,81.2
3514,81.2
3515,81.0
3516,81.1
3517,81.1
3518,81.2
3519,80.3
3520,80.2
3521,79.8
3522,81.7
3523,81.5
3524,81.2
3525,81.0
3526,80.8
3527,80.8
3528,80.8
3529,81.1
3530,75.0
3531,74.8
3532,74.8
3533,75.0
3534,75.3
3535,75.9
3536,75.9
3537,75.8
3538,75.5
3539,75.8
3540,77.9
3541,79.8
3542,82.3
3543,79.9
3544,87.6
3545,120.2
3546,121.5
3547,130.4
3548,178.8
3549,195.6
3550,195.0
3551,200.8
3552,235.2
3553,277.8
3554,239.6
3555,251.5
3556,324.3
3557,362.0
3558,403.8
3559,399.7
3560,410.5
3561,411.1
3562,396.6
3563,385.3
3564,426.5
3565,431.3
3566,428.3
3567,427.6
3568,443.2
3569,447.2
3570,450.8
3571,451.5
3572,464.7
3573,475.8
3574,475.1
3575,475.5
3576,475.5
3577,487.7
3578,486.1
3579,489.5
3580,477.0
3581,484.9
3582,493.2
3583,508.8
3584,520.6
3585,529.3
3586,526.2
3587,527.8
3588,521.4
3589,518.7
3590,518.6
3591,512.5
3592,511.8
3593,511.4
3594,499.4
3595,486.6
3596,497.7
3597,505.0
3598,458.8
3599,518.9
3600,514.4
3601,518.1
3602,513.6
3603,512.6
3604,516.5
3605,510.6
3606,512.4
3607,457.9
3608,517.4
3609,528.7
3610,532.0
3611,536.3
3612,536.3
3613,531.0
3614,516.4
3615,517.5
3616,453.5
3617,504.6
3618,501.8
3619,478.0
3620,430.3
3621,258.6
3622,261.1
3623,253.5
3624,245.5
3625,244.5
3626,240.3
3627,236.3
3628,218.8
3629,194.7
3630,192.0
3631,192.1
3632,188.6
3633,185.7
3634,185.2
3635,170.9
3636,167.6
3637,170.8
3638,162.6
3639,143.0
3640,135.5
3641,128.2
3642,127.4
3643,126.4
3644,125.2
3645,115.1
3646,97.0
3647,95.3
3648,95.4
3649,102.4
3650,102.1
3651,102.1
3652,101.5
3653,87.0
3654,87.0
3655,86.8
3656,86.3
3657,86.6
3658,87.5
3659,86.1
3660,86.0
3661,86.2
3662,86.0
3663,86.6
3664,86.4
3665,85.9
3666,86.4
3667,86.3
3668,85.8
3669,85.5
3670,86.1
3671,86.5
3672,86.8
3673,85.9
3674,85.9
3675,85.5
3676,85.9
3677,85.6
3678,85.5
3679,85.5
3680,84.9
3681,85.5
3682,85.3
3683,85.4
3684,85.4
3685,86.0
3686,86.9
3687,86.7
3688,105.4
3689,134.2
3690,134.2
3691,139.2
3692,186.0
3693,209.0
3694,209.2
3695,217.5
3696,281.2
3697,343.3
3698,406.5
3699,431.9
3700,453.7
3701,454.8
3702,448.3
3703,446.7
3704,443.0
3705,443.0
3706,426.6
3707,426.2
3708,430.4
3709,425.8
3710,425.8
3711,440.4
3712,448.2
3713,447.5
3714,452.4
3715,463.0
3716,460.7
3717,467.9
3718,464.4
3719,467.8
3720,467.8
3721,472.4
3722,487.1
3723,502.3
3724,497.4
3725,500.0
3726,500.9
3727,444.4
3728,499.1
3729,453.4
3730,510.5
3731,512.6
3732,519.8
3733,526.2
3734,515.6
3735,518.1
3736,532.6
3737,534.6
3738,536.1
3739,494.8
3740,495.7
3741,490.6
3742,490.0
3743,496.9
3744,493.5
3745,493.5
3746,493.1
3747,491.9
3748,491.2
3749,489.9
3750,491.3
3751,491.3
3752,484.1
3753,488.0
3754,499.4
3755,493.8
3756,493.8
3757,489.2
3758,472.6
3759,488.4
3760,488.4
3761,483.4
3762,484.0
3763,480.7
3764,432.2
3765,240.3
3766,246.5
3767,248.0
3768,251.4
3769,261.8
3770,263.1
3771,244.0
3772,237.2
3773,216.1
3774,215.0
3775,212.9
3776,214.8
3777,209.4
3778,208.0
3779,189.0
3780,173.8
3781,172.8
3782,169.0
3783,163.0
3784,158.7
3785,157.4
3786,156.9
3787,156.5
3788,142.6
3789,140.3
3790,142.6
3791,145.9
3792,141.2
3793,120.4
3794,120.9
3795,120.9
3796,120.9
3797,120.6
3798,120.6
3799,120.6
3800,120.4
3801,120.4
3802,120.3
3803,120.4
3804,117.5
3805,117.6
3806,118.0
3807,118.5
3808,119.0
3809,119.0
3810,118.7
3811,119.4
3812,119.2
3813,119.4
3814,119.2
3815,119.2
3816,119.1
3817,119.5
3818,119.4
3819,119.3
3820,119.0
3821,118.7
3822,117.6
3823,118.1
3824,118.1
3825,118.2
3826,117.8
3827,117.8
3828,117.8
3829,118.1
3830,118.6
3831,119.1
3832,119.3
3833,138.5
3834,144.6
3835,151.6
3836,230.2
3837,265.0
3838,265.2
3839,285.4
3840,338.4
3841,348.2
3842,391.9
3843,398.4
3844,420.8
3845,421.8
3846,406.8
3847,440.8
3848,468.0
3849,466.2
3850,476.4
3851,476.4
3852,469.2
3853,473.2
3854,475.3
3855,474.0
3856,470.9
3857,461.2
3858,461.4
3859,463.0
3860,463.1
3861,471.5
3862,477.5
3863,488.3
3864,491.6
3865,498.4
3866,493.9
3867,494.4
3868,495.5
3869,495.5
3870,493.3
3871,495.7
3872,527.5
3873,519.0
3874,515.4
3875,515.6
3876,517.8
3877,517.8
3878,521.1
3879,522.3
3880,522.4
3881,521.2
3882,521.2
3883,521.1
3884,533.8
3885,534.8
3886,536.2
3887,541.4
3888,543.9
3889,543.9
3890,543.0
3891,535.6
3892,534.8
3893,531.5
3894,533.4
3895,533.6
3896,567.7
3897,581.4
3898,584.1
3899,592.9
3900,595.3
3901,575.6
3902,569.9
3903,563.2
3904,563.2
3905,556.2
3906,556.2
3907,544.7
3908,506.0
3909,303.0
3910,299.8
3911,299.7
3912,274.4
3913,279.5
3914,280.6
3915,279.1
3916,250.3
3917,246.3
3918,233.9
3919,232.8
3920,228.0
3921,222.6
3922,218.4
3923,203.1
3924,192.5
3925,199.2
3926,191.8
3927,186.2
3928,185.4
3929,184.0
3930,181.7
3931,174.6
3932,174.6
3933,180.4
3934,180.6
3935,180.5
3936,180.5
3937,130.4
3938,131.2
3939,122.7
3940,122.1
3941,122.1
3942,122.1
3943,122.1
3944,122.2
3945,122.4
3946,122.6
3947,119.8
3948,119.8
3949,107.8
3950,107.8
3951,107.9
3952,107.9
3953,107.9
3954,107.9
3955,107.9
3956,107.9
3957,108.1
3958,107.7
3959,107.9
3960,107.9
3961,107.9
3962,107.9
3963,107.7
3964,107.4
3965,107.7
3966,107.6
3967,107.5
3968,107.4
3969,110.1
3970,110.7
3971,115.1
3972,105.9
3973,102.7
3974,116.2
3975,113.0
3976,159.3
3977,200.9
3978,216.1
3979,211.2
3980,275.3
3981,289.0
3982,286.2
3983,304.9
3984,373.3
3985,419.0
3986,445.6
3987,446.1
3988,460.9
3989,459.0
3990,473.9
3991,469.7
3992,520.2
3993,508.0
3994,505.4
3995,461.6
3996,500.4
3997,502.0
3998,500.2
3999,501.6
4000,509.5
4001,525.0
4002,520.0
4003,520.0
4004,520.0
4005,520.0
4006,468.8
4007,468.8
4008,474.1
4009,520.5
4010,521.7
4011,520.5
4012,486.8
4013,484.9
4014,482.1
4015,484.5
4016,511.5
4017,509.9
4018,509.9
4019,499.6
4020,499.6
4021,492.2
4022,491.3
4023,497.8
4024,502.2
4025,497.8
4026,502.2
4027,502.2
4028,494.1
4029,494.1
4030,510.6
4031,480.0
4032,480.0
4033,478.6
4034,478.6
4035,478.4
4036,479.4
4037,479.4
4038,483.1
4039,504.1
4040,502.2
4041,495.1
4042,501.3
4043,515.0
4044,517.7
4045,520.3
4046,519.8
4047,499.9
4048,496.5
4049,475.9
4050,455.6
4051,450.9
4052,404.1
4053,272.7
4054,272.6
4055,272.5
4056,274.7
4057,278.8
4058,278.7
4059,278.0
4060,244.8
4061,226.1
4062,193.7
4063,192.7
4064,177.9
4065,177.2
4066,169.5
4067,165.1
4068,165.6
4069,163.1
4070,160.6
4071,156.4
4072,145.3
4073,140.9
4074,144.2
4075,128.3
4076,125.8
4077,125.4
4078,129.0
4079,132.5
4080,130.8
4081,125.3
4082,125.3
4083,126.6
4084,132.9
4085,132.6
4086,132.6
4087,136.6
4088,136.5
4089,136.6
4090,136.8
4091,136.9
4092,138.1
4093,138.1
4094,138.1
4095,138.1
4096,138.1
4097,144.5
4098,144.5
4099,144.5
4100,144.5
4101,144.4
4102,144.2
4103,144.2
4104,144.4
4105,144.1
4106,144.1
4107,144.3
4108,144.1
4109,143.8
4110,143.7
4111,143.2
4112,148.5
4113,130.6
4114,147.6
4115,147.4
4116,130.2
4117,147.6
4118,147.8
4119,157.0
4120,139.7
4121,195.8
4122,207.8
4123,186.3
4124,266.2
4125,308.0
4126,314.5
4127,324.8
4128,389.9
4129,412.7
4130,398.0
4131,362.0
4132,358.7
4133,357.3
4134,355.0
4135,359.3
4136,387.8
4137,383.7
4138,380.8
